time,temperature,humidity,pressure,pm10,pm2_5,carbon_monoxide,european_aqi,gpsID
2023-06-01T01:00,14.5,92,1007.8,15.4,13.5,172,24,15
2023-06-01T02:00,14.3,91,1007.8,15.2,13.4,174,24,15
2023-06-01T03:00,14.0,91,1007.7,16.0,14.4,179,24,15
2023-06-01T04:00,14.0,91,1007.8,17.0,15.9,180,23,15
2023-06-01T05:00,15.2,90,1007.9,18.7,17.6,180,23,15
2023-06-01T06:00,18.3,78,1008.0,19.5,17.0,178,23,15
2023-06-01T07:00,19.5,75,1008.2,19.7,16.9,172,28,15
2023-06-01T08:00,20.7,71,1007.9,18.9,17.0,165,31,15
2023-06-01T09:00,21.9,66,1007.8,17.8,14.7,164,36,15
2023-06-01T10:00,22.9,63,1007.3,17.6,14.4,156,41,15
2023-06-01T11:00,23.6,62,1007.0,15.6,12.5,154,45,15
2023-06-01T12:00,24.3,59,1006.5,14.1,12.1,155,47,15
2023-06-01T13:00,24.5,58,1006.0,13.8,11.5,152,46,15
2023-06-01T14:00,24.7,57,1005.0,13.5,11.3,155,47,15
2023-06-01T15:00,24.9,55,1005.2,13.7,11.1,150,47,15
2023-06-01T16:00,24.4,56,1004.8,13.7,10.8,146,44,15
2023-06-01T17:00,23.4,62,1004.2,13.6,10.7,146,43,15
2023-06-01T18:00,22.0,70,1003.8,15.2,12.6,159,36,15
2023-06-01T19:00,21.3,76,1004.4,17.2,14.5,174,31,15
2023-06-01T20:00,19.7,79,1004.8,17.4,14.9,188,30,15
2023-06-01T21:00,18.6,84,1004.5,16.4,13.8,188,28,15
2023-06-01T22:00,18.0,85,1004.6,15.4,13.4,190,28,15
2023-06-01T23:00,17.5,86,1004.2,13.5,11.9,179,28,15
2023-06-02T00:00,17.0,87,1004.0,12.2,10.8,164,27,15
2023-06-02T01:00,16.6,88,1004.3,11.7,10.4,167,27,15
2023-06-02T02:00,16.2,88,1003.9,11.4,10.4,167,27,15
2023-06-02T03:00,16.0,88,1003.8,11.8,10.6,165,27,15
2023-06-02T04:00,15.7,89,1004.1,12.6,11.1,165,26,15
2023-06-02T05:00,16.8,88,1004.2,16.7,13.0,168,26,15
2023-06-02T06:00,20.0,78,1004.3,19.7,18.6,169,31,15
2023-06-02T07:00,21.5,68,1004.4,19.9,18.4,168,38,15
2023-06-02T08:00,22.8,65,1004.4,19.1,17.6,169,44,15
2023-06-02T09:00,24.0,60,1004.2,17.5,16.0,167,50,15
2023-06-02T10:00,24.9,56,1004.2,16.1,14.9,164,54,15
2023-06-02T11:00,25.6,54,1003.5,15.1,13.6,161,55,15
2023-06-02T12:00,25.9,53,1003.2,14.6,12.7,158,55,15
2023-06-02T13:00,25.8,52,1003.1,14.9,12.2,157,55,15
2023-06-02T14:00,26.2,51,1002.9,13.5,11.4,155,56,15
2023-06-02T15:00,26.3,50,1002.8,11.4,9.9,159,56,15
2023-06-02T16:00,25.9,50,1002.3,13.3,11.2,166,55,15
2023-06-02T17:00,24.8,56,1002.8,14.8,12.5,170,53,15
2023-06-02T18:00,23.3,65,1002.9,16.3,14.0,175,44,15
2023-06-02T19:00,21.8,78,1003.1,18.8,16.4,191,32,15
2023-06-02T20:00,20.1,87,1003.4,19.9,18.5,203,27,15
2023-06-02T21:00,18.9,89,1003.9,20.3,18.9,210,29,15
2023-06-02T22:00,19.5,84,1003.8,19.6,18.8,206,27,15
2023-06-02T23:00,19.3,84,1004.1,17.1,15.2,185,28,15
2023-06-03T00:00,17.2,93,1004.7,13.0,12.3,171,28,15
2023-06-03T01:00,16.7,94,1005.2,13.7,11.6,168,28,15
2023-06-03T02:00,16.3,94,1005.4,12.3,10.3,166,28,15
2023-06-03T03:00,16.0,93,1005.1,11.4,9.7,166,28,15
2023-06-03T04:00,15.5,94,1005.3,11.8,9.9,167,28,15
2023-06-03T05:00,16.8,94,1005.3,13.8,11.5,188,28,15
2023-06-03T06:00,19.6,83,1005.5,16.4,13.3,185,28,15
2023-06-03T07:00,20.6,77,1006.2,15.5,14.6,192,28,15
2023-06-03T08:00,21.7,71,1006.4,16.2,15.3,187,32,15
2023-06-03T09:00,22.7,68,1006.5,16.9,14.3,179,36,15
2023-06-03T10:00,23.6,65,1006.6,14.6,13.8,175,40,15
2023-06-03T11:00,24.4,63,1006.4,11.7,11.3,166,45,15
2023-06-03T12:00,24.7,62,1006.1,7.1,6.6,163,45,15
2023-06-03T13:00,24.8,63,1005.4,8.0,6.3,155,43,15
2023-06-03T14:00,24.6,65,1005.9,7.8,6.0,153,41,15
2023-06-03T15:00,22.1,77,1005.7,6.7,5.7,156,40,15
2023-06-03T16:00,20.5,84,1005.8,6.4,5.5,151,38,15
2023-06-03T17:00,20.1,86,1005.6,6.3,5.4,152,36,15
2023-06-03T18:00,20.1,87,1005.7,7.4,6.4,156,34,15
2023-06-03T19:00,20.2,83,1006.0,9.6,8.2,157,28,15
2023-06-03T20:00,20.0,83,1006.7,11.0,9.8,167,27,15
2023-06-03T21:00,18.8,89,1006.6,10.7,9.6,171,26,15
2023-06-03T22:00,18.5,89,1007.0,11.3,10.9,164,25,15
2023-06-03T23:00,17.3,93,1006.7,13.4,12.3,157,22,15
2023-06-04T00:00,16.4,96,1006.5,11.1,9.3,159,20,15
2023-06-04T01:00,16.7,94,1006.5,13.1,11.3,175,23,15
2023-06-04T02:00,15.5,97,1006.6,14.7,12.7,169,20,15
2023-06-04T03:00,16.2,97,1006.2,14.1,13.1,169,20,15
2023-06-04T04:00,15.1,99,1006.3,16.6,14.5,172,20,15
2023-06-04T05:00,16.3,97,1006.9,17.8,15.9,176,21,15
2023-06-04T06:00,18.1,92,1007.2,17.1,15.0,177,24,15
2023-06-04T07:00,20.0,81,1007.4,17.5,15.3,178,26,15
2023-06-04T08:00,21.3,76,1007.7,18.5,17.2,169,32,15
2023-06-04T09:00,22.5,70,1007.6,18.7,17.5,163,36,15
2023-06-04T10:00,23.2,67,1007.9,15.1,14.4,159,37,15
2023-06-04T11:00,23.9,66,1007.3,13.4,12.3,159,41,15
2023-06-04T12:00,24.6,63,1006.8,11.2,10.5,157,39,15
2023-06-04T13:00,24.8,64,1007.0,11.5,10.2,158,42,15
2023-06-04T14:00,22.6,73,1006.6,11.5,9.9,169,44,15
2023-06-04T15:00,21.4,79,1006.8,10.0,9.2,170,42,15
2023-06-04T16:00,20.6,83,1006.9,9.3,8.5,171,39,15
2023-06-04T17:00,20.0,89,1007.2,9.8,8.1,169,37,15
2023-06-04T18:00,19.7,91,1006.8,9.9,9.4,159,34,15
2023-06-04T19:00,18.8,95,1006.9,11.1,10.6,166,32,15
2023-06-04T20:00,18.4,96,1007.2,10.9,10.7,178,26,15
2023-06-04T21:00,18.2,97,1007.6,10.6,10.5,183,24,15
2023-06-04T22:00,17.9,98,1008.1,11.2,11.0,167,24,15
2023-06-04T23:00,17.6,98,1007.7,11.1,10.5,169,24,15
2023-06-05T00:00,17.5,98,1007.2,12.2,11.0,168,24,15
2023-06-05T01:00,17.1,98,1006.9,9.0,8.8,165,25,15
2023-06-05T02:00,16.8,97,1007.1,7.2,7.0,163,24,15
2023-06-05T03:00,16.5,96,1006.7,6.7,6.6,164,23,15
2023-06-05T04:00,16.4,97,1006.6,5.9,5.8,166,23,15
2023-06-05T05:00,16.6,97,1006.5,6.6,6.4,161,22,15
2023-06-05T06:00,17.4,95,1006.9,7.6,6.6,162,22,15
2023-06-05T07:00,16.7,94,1007.0,7.5,6.8,164,22,15
2023-06-05T08:00,17.6,92,1007.1,6.9,6.3,169,27,15
2023-06-05T09:00,18.7,90,1006.8,6.1,5.6,169,26,15
2023-06-05T10:00,19.6,88,1007.1,6.4,5.7,162,28,15
2023-06-05T11:00,20.1,86,1006.7,6.5,5.3,161,31,15
2023-06-05T12:00,21.0,83,1006.8,6.3,5.9,157,32,15
2023-06-05T13:00,21.3,80,1006.5,6.2,5.5,155,34,15
2023-06-05T14:00,21.8,76,1006.3,5.5,5.2,149,34,15
2023-06-05T15:00,21.3,78,1005.9,5.7,5.0,145,34,15
2023-06-05T16:00,20.2,82,1005.6,6.0,5.6,144,34,15
2023-06-05T17:00,19.2,84,1005.3,5.1,4.7,144,32,15
2023-06-05T18:00,18.5,91,1005.6,6.9,5.7,147,29,15
2023-06-05T19:00,17.8,92,1005.9,9.3,8.9,162,27,15
2023-06-05T20:00,17.1,95,1006.5,9.7,9.1,169,24,15
2023-06-05T21:00,16.8,96,1006.5,9.9,9.4,175,22,15
2023-06-05T22:00,16.6,95,1006.6,11.0,10.3,175,24,15
2023-06-05T23:00,16.4,95,1006.3,11.7,11.3,175,22,15
2023-06-06T00:00,16.5,97,1006.6,13.6,12.5,171,20,15
2023-06-06T01:00,16.6,96,1006.3,15.3,13.4,172,19,15
2023-06-06T02:00,16.6,96,1006.2,14.7,14.6,164,18,15
2023-06-06T03:00,16.7,94,1006.3,13.9,13.5,166,16,15
2023-06-06T04:00,16.4,96,1006.2,12.9,12.5,171,16,15
2023-06-06T05:00,16.9,94,1006.4,13.7,13.4,184,18,15
2023-06-06T06:00,17.4,92,1006.7,12.8,12.5,171,21,15
2023-06-06T07:00,17.6,89,1006.8,13.1,12.3,169,26,15
2023-06-06T08:00,19.2,82,1006.7,12.1,11.0,168,31,15
2023-06-06T09:00,20.6,76,1006.8,9.4,8.6,153,34,15
2023-06-06T10:00,21.4,76,1006.3,8.3,7.6,153,38,15
2023-06-06T11:00,22.2,74,1006.2,7.2,6.9,144,42,15
2023-06-06T12:00,23.0,71,1006.1,6.6,6.3,142,43,15
2023-06-06T13:00,23.5,66,1005.8,6.0,5.7,142,43,15
2023-06-06T14:00,23.8,64,1005.7,5.7,5.3,142,44,15
2023-06-06T15:00,23.7,64,1005.5,5.8,5.1,145,44,15
2023-06-06T16:00,23.2,66,1005.1,5.4,4.9,150,41,15
2023-06-06T17:00,21.4,77,1005.2,5.4,4.7,146,40,15
2023-06-06T18:00,20.7,84,1005.6,8.7,6.9,165,36,15
2023-06-06T19:00,20.5,82,1005.9,11.9,9.5,177,29,15
2023-06-06T20:00,19.3,88,1006.8,11.5,10.2,178,26,15
2023-06-06T21:00,18.2,93,1007.4,9.8,9.2,180,24,15
2023-06-06T22:00,17.2,95,1007.6,10.2,8.4,171,22,15
2023-06-06T23:00,16.4,97,1007.3,9.7,8.0,165,22,15
2023-06-07T00:00,15.7,97,1007.1,10.7,8.9,169,19,15
2023-06-07T01:00,15.4,97,1006.7,9.2,8.6,166,20,15
2023-06-07T02:00,14.8,98,1006.9,9.8,7.8,163,19,15
2023-06-07T03:00,14.5,98,1006.8,10.6,9.7,161,18,15
2023-06-07T04:00,14.5,97,1007.1,10.4,9.6,158,17,15
2023-06-07T05:00,15.9,96,1007.2,11.4,10.2,172,18,15
2023-06-07T06:00,18.4,88,1007.4,12.2,10.4,160,20,15
2023-06-07T07:00,19.9,85,1007.6,12.5,10.8,165,28,15
2023-06-07T08:00,21.3,84,1007.8,13.4,12.5,170,34,15
2023-06-07T09:00,22.0,85,1007.7,13.3,12.9,171,39,15
2023-06-07T10:00,22.5,84,1007.4,11.2,10.8,168,44,15
2023-06-07T11:00,23.1,83,1007.3,10.6,9.8,166,47,15
2023-06-07T12:00,23.6,80,1006.7,10.0,9.3,162,49,15
2023-06-07T13:00,23.5,77,1006.8,9.1,8.4,158,51,15
2023-06-07T14:00,23.6,76,1006.3,8.3,7.7,157,51,15
2023-06-07T15:00,23.7,74,1006.4,7.9,7.3,158,51,15
2023-06-07T16:00,23.4,74,1005.6,8.4,7.6,162,45,15
2023-06-07T17:00,23.2,74,1005.2,8.4,7.6,166,43,15
2023-06-07T18:00,21.7,82,1005.4,10.1,8.5,170,40,15
2023-06-07T19:00,20.7,83,1005.9,12.9,11.6,182,35,15
2023-06-07T20:00,19.1,91,1006.6,15.8,15.0,196,30,15
2023-06-07T21:00,17.9,94,1006.9,17.0,16.3,193,27,15
2023-06-07T22:00,17.7,92,1006.5,17.5,16.3,181,25,15
2023-06-07T23:00,16.6,96,1006.1,18.4,17.0,182,24,15
2023-06-01T00:00,14.2,92,994.0,15.3,13.8,175,24,16
2023-06-01T01:00,14.0,92,993.7,15.4,13.5,172,24,16
2023-06-01T02:00,13.6,92,993.8,15.2,13.4,174,24,16
2023-06-01T03:00,13.2,93,993.7,16.0,14.4,179,24,16
2023-06-01T04:00,13.1,93,993.8,17.0,15.9,180,23,16
2023-06-01T05:00,14.5,92,993.9,18.7,17.6,180,23,16
2023-06-01T06:00,17.9,78,994.1,19.5,17.0,178,23,16
2023-06-01T07:00,18.9,76,994.4,19.7,16.9,172,28,16
2023-06-01T08:00,20.1,72,994.2,18.9,17.0,165,31,16
2023-06-01T09:00,21.3,67,994.1,17.8,14.7,164,36,16
2023-06-01T10:00,22.2,64,993.7,17.6,14.4,156,41,16
2023-06-01T11:00,23.0,63,993.4,15.6,12.5,154,45,16
2023-06-01T12:00,23.5,60,992.9,14.1,12.1,155,47,16
2023-06-01T13:00,23.8,59,992.4,13.8,11.5,152,46,16
2023-06-01T14:00,23.8,59,991.5,13.5,11.3,155,47,16
2023-06-01T15:00,24.0,58,991.7,13.7,11.1,150,47,16
2023-06-01T16:00,23.5,58,991.2,13.7,10.8,146,44,16
2023-06-01T17:00,22.4,64,990.6,13.6,10.7,146,43,16
2023-06-01T18:00,21.3,72,990.2,15.2,12.6,159,36,16
2023-06-01T19:00,20.5,78,990.7,17.2,14.5,174,31,16
2023-06-01T20:00,18.9,83,991.1,17.4,14.9,188,30,16
2023-06-01T21:00,17.8,87,990.7,16.4,13.8,188,28,16
2023-06-01T22:00,17.3,88,990.8,15.4,13.4,190,28,16
2023-06-01T23:00,16.7,89,990.3,13.5,11.9,179,28,16
2023-06-02T00:00,16.4,90,990.1,12.2,10.8,164,27,16
2023-06-02T01:00,16.0,90,990.5,11.7,10.4,167,27,16
2023-06-02T02:00,15.6,90,990.0,11.4,10.4,167,27,16
2023-06-02T03:00,15.4,91,989.9,11.8,10.6,165,27,16
2023-06-02T04:00,15.1,91,990.2,12.6,11.1,165,26,16
2023-06-02T05:00,16.2,90,990.3,16.7,13.0,168,26,16
2023-06-02T06:00,19.4,81,990.5,19.7,18.6,169,31,16
2023-06-02T07:00,20.9,70,990.7,19.9,18.4,168,38,16
2023-06-02T08:00,22.2,65,990.8,19.1,17.6,169,44,16
2023-06-02T09:00,23.4,61,990.6,17.5,16.0,167,50,16
2023-06-02T10:00,24.2,56,990.7,16.1,14.9,164,54,16
2023-06-02T11:00,24.8,54,990.1,15.1,13.6,161,55,16
2023-06-02T12:00,25.1,54,989.8,14.6,12.7,158,55,16
2023-06-02T13:00,25.1,53,989.7,14.9,12.2,157,55,16
2023-06-02T14:00,25.4,51,989.4,13.5,11.4,155,56,16
2023-06-02T15:00,25.3,51,989.3,11.4,9.9,159,56,16
2023-06-02T16:00,24.7,53,988.8,13.3,11.2,166,55,16
2023-06-02T17:00,23.5,59,989.3,14.8,12.5,170,53,16
2023-06-02T18:00,22.3,68,989.3,16.3,14.0,175,44,16
2023-06-02T19:00,20.7,86,989.5,18.8,16.4,191,32,16
2023-06-02T20:00,19.3,87,989.6,19.9,18.5,203,27,16
2023-06-02T21:00,18.1,91,990.1,20.3,18.9,210,29,16
2023-06-02T22:00,17.6,91,990.0,19.6,18.8,206,27,16
2023-06-02T23:00,17.4,90,990.3,17.1,15.2,185,28,16
2023-06-03T00:00,16.5,93,990.8,13.0,12.3,171,28,16
2023-06-03T01:00,16.2,93,991.4,13.7,11.6,168,28,16
2023-06-03T02:00,15.8,93,991.5,12.3,10.3,166,28,16
2023-06-03T03:00,15.5,93,991.2,11.4,9.7,166,28,16
2023-06-03T04:00,15.1,94,991.4,11.8,9.9,167,28,16
2023-06-03T05:00,16.1,95,991.5,13.8,11.5,188,28,16
2023-06-03T06:00,19.0,85,991.8,16.4,13.3,185,28,16
2023-06-03T07:00,20.2,76,992.5,15.5,14.6,192,28,16
2023-06-03T08:00,21.3,71,992.7,16.2,15.3,187,32,16
2023-06-03T09:00,22.3,68,992.9,16.9,14.3,179,36,16
2023-06-03T10:00,23.1,66,993.1,14.6,13.8,175,40,16
2023-06-03T11:00,23.9,63,992.8,11.7,11.3,166,45,16
2023-06-03T12:00,24.2,62,992.6,7.1,6.6,163,45,16
2023-06-03T13:00,24.2,63,991.9,8.0,6.3,155,43,16
2023-06-03T14:00,23.3,68,992.3,7.8,6.0,153,41,16
2023-06-03T15:00,21.4,77,992.1,6.7,5.7,156,40,16
2023-06-03T16:00,20.3,83,992.1,6.4,5.5,151,38,16
2023-06-03T17:00,19.8,85,991.9,6.3,5.4,152,36,16
2023-06-03T18:00,19.7,86,992.0,7.4,6.4,156,34,16
2023-06-03T19:00,19.7,83,992.3,9.6,8.2,157,28,16
2023-06-03T20:00,19.4,84,993.0,11.0,9.8,167,27,16
2023-06-03T21:00,18.2,90,992.8,10.7,9.6,171,26,16
2023-06-03T22:00,17.2,93,993.1,11.3,10.9,164,25,16
2023-06-03T23:00,16.2,96,992.8,13.4,12.3,157,22,16
2023-06-04T00:00,15.7,96,992.6,11.1,9.3,159,20,16
2023-06-04T01:00,15.4,97,992.6,13.1,11.3,175,23,16
2023-06-04T02:00,15.2,97,992.7,14.7,12.7,169,20,16
2023-06-04T03:00,14.8,98,992.2,14.1,13.1,169,20,16
2023-06-04T04:00,14.7,99,992.3,16.6,14.5,172,20,16
2023-06-04T05:00,15.6,98,993.0,17.8,15.9,176,21,16
2023-06-04T06:00,17.3,94,993.3,17.1,15.0,177,24,16
2023-06-04T07:00,19.8,78,993.7,17.5,15.3,178,26,16
2023-06-04T08:00,21.0,73,994.0,18.5,17.2,169,32,16
2023-06-04T09:00,22.2,68,994.0,18.7,17.5,163,36,16
2023-06-04T10:00,22.9,65,994.3,15.1,14.4,159,37,16
2023-06-04T11:00,23.5,65,993.8,13.4,12.3,159,41,16
2023-06-04T12:00,24.1,63,993.2,11.2,10.5,157,39,16
2023-06-04T13:00,24.2,65,993.4,11.5,10.2,158,42,16
2023-06-04T14:00,22.1,72,993.0,11.5,9.9,169,44,16
2023-06-04T15:00,21.0,79,993.1,10.0,9.2,170,42,16
2023-06-04T16:00,20.0,84,993.1,9.3,8.5,171,39,16
2023-06-04T17:00,19.3,90,993.5,9.8,8.1,169,37,16
2023-06-04T18:00,19.0,91,993.0,9.9,9.4,159,34,16
2023-06-04T19:00,18.3,95,993.1,11.1,10.6,166,32,16
2023-06-04T20:00,17.9,96,993.4,10.9,10.7,178,26,16
2023-06-04T21:00,17.7,97,993.7,10.6,10.5,183,24,16
2023-06-04T22:00,17.3,98,994.2,11.2,11.0,167,24,16
2023-06-04T23:00,17.1,97,993.8,11.1,10.5,169,24,16
2023-06-05T00:00,16.8,98,993.3,12.2,11.0,168,24,16
2023-06-05T01:00,16.5,98,993.0,9.0,8.8,165,25,16
2023-06-05T02:00,16.2,97,993.2,7.2,7.0,163,24,16
2023-06-05T03:00,15.9,97,992.8,6.7,6.6,164,23,16
2023-06-05T04:00,15.8,98,992.7,5.9,5.8,166,23,16
2023-06-05T05:00,16.1,97,992.6,6.6,6.4,161,22,16
2023-06-05T06:00,17.1,94,993.0,7.6,6.6,162,22,16
2023-06-05T07:00,16.6,92,993.2,7.5,6.8,164,22,16
2023-06-05T08:00,17.5,92,993.2,6.9,6.3,169,27,16
2023-06-05T09:00,18.6,90,993.0,6.1,5.6,169,26,16
2023-06-05T10:00,19.5,84,993.4,6.4,5.7,162,28,16
2023-06-05T11:00,19.9,83,993.0,6.5,5.3,161,31,16
2023-06-05T12:00,20.6,80,993.1,6.3,5.9,157,32,16
2023-06-05T13:00,20.6,80,992.8,6.2,5.5,155,34,16
2023-06-05T14:00,20.8,78,992.6,5.5,5.2,149,34,16
2023-06-05T15:00,20.3,79,992.2,5.7,5.0,145,34,16
2023-06-05T16:00,19.5,82,991.9,6.0,5.6,144,34,16
2023-06-05T17:00,18.7,85,991.6,5.1,4.7,144,32,16
2023-06-05T18:00,17.9,92,991.8,6.9,5.7,147,29,16
2023-06-05T19:00,17.1,94,992.0,9.3,8.9,162,27,16
2023-06-05T20:00,16.5,94,992.7,9.7,9.1,169,24,16
2023-06-05T21:00,16.0,97,992.6,9.9,9.4,175,22,16
2023-06-05T22:00,15.8,96,992.7,11.0,10.3,175,24,16
2023-06-05T23:00,15.7,95,992.4,11.7,11.3,175,22,16
2023-06-06T00:00,15.9,97,992.7,13.6,12.5,171,20,16
2023-06-06T01:00,15.9,97,992.4,15.3,13.4,172,19,16
2023-06-06T02:00,15.9,97,992.3,14.7,14.6,164,18,16
2023-06-06T03:00,15.9,96,992.4,13.9,13.5,166,16,16
2023-06-06T04:00,15.7,97,992.3,12.9,12.5,171,16,16
2023-06-06T05:00,16.4,95,992.5,13.7,13.4,184,18,16
2023-06-06T06:00,16.9,92,992.8,12.8,12.5,171,21,16
2023-06-06T07:00,17.4,89,992.9,13.1,12.3,169,26,16
2023-06-06T08:00,18.9,80,992.9,12.1,11.0,168,31,16
2023-06-06T09:00,20.2,75,993.0,9.4,8.6,153,34,16
2023-06-06T10:00,21.0,75,992.6,8.3,7.6,153,38,16
2023-06-06T11:00,22.0,72,992.6,7.2,6.9,144,42,16
2023-06-06T12:00,22.6,68,992.5,6.6,6.3,142,43,16
2023-06-06T13:00,23.1,66,992.3,6.0,5.7,142,43,16
2023-06-06T14:00,23.4,63,992.1,5.7,5.3,142,44,16
2023-06-06T15:00,22.7,68,991.9,5.8,5.1,145,44,16
2023-06-06T16:00,22.0,71,991.5,5.4,4.9,150,41,16
2023-06-06T17:00,20.6,79,991.5,5.4,4.7,146,40,16
2023-06-06T18:00,20.2,83,991.9,8.7,6.9,165,36,16
2023-06-06T19:00,19.9,83,992.1,11.9,9.5,177,29,16
2023-06-06T20:00,18.4,91,993.0,11.5,10.2,178,26,16
2023-06-06T21:00,17.2,94,993.5,9.8,9.2,180,24,16
2023-06-06T22:00,16.3,95,993.7,10.2,8.4,171,22,16
2023-06-06T23:00,15.8,97,993.4,9.7,8.0,165,22,16
2023-06-07T00:00,15.2,97,993.1,10.7,8.9,169,19,16
2023-06-07T01:00,14.9,97,992.7,9.2,8.6,166,20,16
2023-06-07T02:00,14.5,97,992.9,9.8,7.8,163,19,16
2023-06-07T03:00,14.3,98,992.8,10.6,9.7,161,18,16
2023-06-07T04:00,14.5,97,993.1,10.4,9.6,158,17,16
2023-06-07T05:00,15.7,95,993.3,11.4,10.2,172,18,16
2023-06-07T06:00,17.7,90,993.5,12.2,10.4,160,20,16
2023-06-07T07:00,19.3,86,993.9,12.5,10.8,165,28,16
2023-06-07T08:00,20.8,82,994.1,13.4,12.5,170,34,16
2023-06-07T09:00,21.6,82,994.0,13.3,12.9,171,39,16
2023-06-07T10:00,22.1,82,993.8,11.2,10.8,168,44,16
2023-06-07T11:00,22.7,82,993.7,10.6,9.8,166,47,16
2023-06-07T12:00,23.2,80,993.2,10.0,9.3,162,49,16
2023-06-07T13:00,22.7,77,993.2,9.1,8.4,158,51,16
2023-06-07T14:00,22.8,77,992.7,8.3,7.7,157,51,16
2023-06-07T15:00,23.0,76,992.8,7.9,7.3,158,51,16
2023-06-07T16:00,22.6,75,992.1,8.4,7.6,162,45,16
2023-06-07T17:00,22.2,76,991.6,8.4,7.6,166,43,16
2023-06-07T18:00,21.1,82,991.7,10.1,8.5,170,40,16
2023-06-07T19:00,20.2,84,992.2,12.9,11.6,182,35,16
2023-06-07T20:00,18.4,92,992.8,15.8,15.0,196,30,16
2023-06-07T21:00,17.3,94,993.0,17.0,16.3,193,27,16
2023-06-07T22:00,17.0,94,992.6,17.5,16.3,181,25,16
2023-06-07T23:00,16.1,96,992.2,18.4,17.0,182,24,16
2023-06-01T00:00,14.8,91,1010.0,15.3,13.8,175,24,17
2023-06-01T01:00,14.6,92,1009.7,15.4,13.5,172,24,17
2023-06-01T02:00,14.4,91,1009.8,15.2,13.4,174,24,17
2023-06-01T03:00,14.1,91,1009.7,16.0,14.4,179,24,17
2023-06-01T04:00,14.1,91,1009.8,17.0,15.9,180,23,17
2023-06-01T05:00,15.3,90,1009.8,18.7,17.6,180,23,17
2023-06-01T06:00,18.4,78,1009.9,19.5,17.0,178,23,17
2023-06-01T07:00,19.6,75,1010.1,19.7,16.9,172,28,17
2023-06-01T08:00,20.8,71,1009.8,18.9,17.0,165,31,17
2023-06-01T09:00,22.0,66,1009.7,17.8,14.7,164,36,17
2023-06-01T10:00,23.0,63,1009.2,17.6,14.4,156,41,17
2023-06-01T11:00,23.7,62,1008.9,15.6,12.5,154,45,17
2023-06-01T12:00,24.4,59,1008.3,14.1,12.1,155,47,17
2023-06-01T13:00,24.6,58,1007.8,13.8,11.5,152,46,17
2023-06-01T14:00,24.8,57,1006.8,13.5,11.3,155,47,17
2023-06-01T15:00,25.0,55,1007.0,13.7,11.1,150,47,17
2023-06-01T16:00,24.5,56,1006.6,13.7,10.8,146,44,17
2023-06-01T17:00,23.5,62,1006.0,13.6,10.7,146,43,17
2023-06-01T18:00,22.1,70,1005.7,15.2,12.6,159,36,17
2023-06-01T19:00,21.4,76,1006.3,17.2,14.5,174,31,17
2023-06-01T20:00,19.8,79,1006.7,17.4,14.9,188,30,17
2023-06-01T21:00,18.7,84,1006.4,16.4,13.8,188,28,17
2023-06-01T22:00,18.1,85,1006.5,15.4,13.4,190,28,17
2023-06-01T23:00,17.6,86,1006.1,13.5,11.9,179,28,17
2023-06-02T00:00,17.1,87,1005.9,12.2,10.8,164,27,17
2023-06-02T01:00,16.7,88,1006.2,11.7,10.4,167,27,17
2023-06-02T02:00,16.3,88,1005.8,11.4,10.4,167,27,17
2023-06-02T03:00,16.1,88,1005.7,11.8,10.6,165,27,17
2023-06-02T04:00,15.8,89,1006.0,12.6,11.1,165,26,17
2023-06-02T05:00,16.9,88,1006.1,16.7,13.0,168,26,17
2023-06-02T06:00,20.1,78,1006.1,19.7,18.6,169,31,17
2023-06-02T07:00,21.6,68,1006.3,19.9,18.4,168,38,17
2023-06-02T08:00,22.9,65,1006.3,19.1,17.6,169,44,17
2023-06-02T09:00,24.1,60,1006.0,17.5,16.0,167,50,17
2023-06-02T10:00,25.0,56,1006.0,16.1,14.9,164,54,17
2023-06-02T11:00,25.7,54,1005.4,15.1,13.6,161,55,17
2023-06-02T12:00,26.0,53,1005.1,14.6,12.7,158,55,17
2023-06-02T13:00,25.9,52,1005.0,14.9,12.2,157,55,17
2023-06-02T14:00,26.3,51,1004.7,13.5,11.4,155,56,17
2023-06-02T15:00,26.4,50,1004.6,11.4,9.9,159,56,17
2023-06-02T16:00,26.0,50,1004.1,13.3,11.2,166,55,17
2023-06-02T17:00,24.9,56,1004.7,14.8,12.5,170,53,17
2023-06-02T18:00,23.4,65,1004.7,16.3,14.0,175,44,17
2023-06-02T19:00,21.9,78,1005.0,18.8,16.4,191,32,17
2023-06-02T20:00,20.2,87,1005.2,19.9,18.5,203,27,17
2023-06-02T21:00,19.0,89,1005.8,20.3,18.9,210,29,17
2023-06-02T22:00,19.6,84,1005.7,19.6,18.8,206,27,17
2023-06-02T23:00,19.4,84,1006.0,17.1,15.2,185,28,17
2023-06-03T00:00,17.3,93,1006.6,13.0,12.3,171,28,17
2023-06-03T01:00,16.8,94,1007.1,13.7,11.6,168,28,17
2023-06-03T02:00,16.4,94,1007.3,12.3,10.3,166,28,17
2023-06-03T03:00,16.1,93,1007.0,11.4,9.7,166,28,17
2023-06-03T04:00,15.6,94,1007.2,11.8,9.9,167,28,17
2023-06-03T05:00,16.9,94,1007.2,13.8,11.5,188,28,17
2023-06-03T06:00,19.7,83,1007.4,16.4,13.3,185,28,17
2023-06-03T07:00,20.7,77,1008.0,15.5,14.6,192,28,17
2023-06-03T08:00,21.8,71,1008.3,16.2,15.3,187,32,17
