time,temperature,humidity,pressure,pm10,pm2_5,carbon_monoxide,european_aqi,gpsID
2023-06-11T07:00,21.9,77,1008.0,14.3,13.1,151,20,3
2023-06-11T08:00,22.9,74,1008.1,13.8,13.0,151,31,3
2023-06-11T09:00,23.8,72,1007.9,13.4,12.8,157,39,3
2023-06-11T10:00,24.7,71,1007.9,9.8,9.3,163,49,3
2023-06-11T11:00,25.5,70,1008.0,8.2,7.8,166,53,3
2023-06-11T12:00,26.0,69,1007.9,7.4,7.1,162,53,3
2023-06-11T13:00,26.2,65,1007.8,6.9,6.6,163,51,3
2023-06-11T14:00,26.5,60,1007.3,6.4,6.1,163,49,3
2023-06-11T15:00,26.2,59,1006.9,5.9,5.6,158,46,3
2023-06-11T16:00,25.8,60,1006.8,5.7,5.4,152,40,3
2023-06-11T17:00,24.9,65,1006.6,5.5,5.1,149,38,3
2023-06-11T18:00,24.0,71,1007.4,7.2,5.4,155,35,3
2023-06-11T19:00,22.6,81,1007.6,9.5,7.3,172,29,3
2023-06-11T20:00,21.4,84,1008.2,13.5,11.4,174,25,3
2023-06-11T21:00,20.2,86,1008.6,13.9,12.1,172,22,3
2023-06-11T22:00,20.2,83,1008.7,16.4,12.9,181,20,3
2023-06-11T23:00,19.9,83,1008.6,16.2,12.8,191,20,3
2023-06-12T00:00,20.4,79,1008.8,17.0,14.7,186,20,3
2023-06-12T01:00,20.3,79,1009.0,18.9,16.6,184,20,3
2023-06-12T02:00,19.9,81,1008.7,19.0,17.4,179,20,3
2023-06-12T03:00,19.6,83,1008.4,20.8,19.9,182,21,3
2023-06-12T04:00,18.4,87,1008.5,21.5,20.1,190,22,3
2023-06-12T05:00,18.5,92,1008.6,19.7,18.2,184,22,3
2023-06-12T06:00,20.9,83,1008.8,20.4,17.9,192,23,3
2023-06-12T07:00,21.7,80,1008.9,14.9,12.8,172,24,3
2023-06-12T08:00,22.7,73,1008.9,8.1,5.8,149,30,3
2023-06-12T09:00,23.6,70,1008.9,6.7,5.5,138,33,3
2023-06-12T10:00,24.3,69,1008.3,5.8,4.9,132,36,3
2023-06-12T11:00,24.8,70,1008.2,5.2,4.7,131,37,3
2023-06-12T12:00,25.2,69,1007.5,4.8,4.2,125,37,3
2023-06-12T13:00,25.7,65,1007.1,4.6,3.7,120,37,3
2023-06-12T14:00,25.7,61,1007.3,4.5,3.7,120,37,3
2023-06-12T15:00,25.8,59,1006.7,4.6,3.8,121,36,3
2023-06-12T16:00,25.6,58,1006.2,4.7,3.9,121,36,3
2023-06-12T17:00,24.9,63,1006.2,5.0,4.2,120,35,3
2023-06-12T18:00,23.8,70,1006.3,6.2,5.7,132,32,3
2023-06-12T19:00,22.4,75,1006.6,7.1,6.2,139,29,3
2023-06-12T20:00,21.1,78,1007.0,7.8,6.7,140,27,3
2023-06-12T21:00,20.3,80,1007.3,8.9,7.6,143,26,3
2023-06-12T22:00,19.6,82,1006.6,9.5,8.3,143,24,3
2023-06-12T23:00,19.0,83,1006.4,9.0,7.8,139,22,3
2023-06-13T00:00,18.2,87,1006.7,9.6,7.8,136,20,3
2023-06-13T01:00,17.3,91,1006.8,9.9,8.8,137,19,3
2023-06-13T02:00,17.6,88,1006.3,11.9,9.6,142,18,3
2023-06-13T03:00,18.3,84,1006.2,13.7,10.8,150,17,3
2023-06-13T04:00,18.1,85,1006.4,14.5,12.3,151,16,3
2023-06-13T05:00,18.3,87,1006.6,15.1,12.8,167,16,3
2023-06-13T06:00,19.7,83,1006.8,14.6,12.7,164,19,3
2023-06-13T07:00,20.8,81,1006.5,10.2,8.4,132,22,3
2023-06-13T08:00,21.9,75,1006.3,8.4,6.5,127,28,3
2023-06-13T09:00,22.5,72,1006.3,7.5,5.7,115,30,3
2023-06-13T10:00,23.1,70,1006.1,6.5,4.8,115,32,3
2023-06-13T11:00,23.6,67,1005.6,6.2,4.8,117,34,3
2023-06-13T12:00,24.1,64,1005.1,5.7,4.4,117,35,3
2023-06-13T13:00,23.6,63,1004.9,5.4,4.2,115,36,3
2023-06-13T14:00,23.2,62,1005.0,5.6,4.5,116,36,3
2023-06-13T15:00,22.0,69,1005.0,6.5,4.7,116,35,3
2023-06-13T16:00,21.6,72,1004.8,6.1,5.1,119,36,3
2023-06-13T17:00,21.2,72,1004.9,6.9,5.9,125,34,3
2023-06-13T18:00,20.6,74,1004.7,7.6,6.4,133,32,3
2023-06-13T19:00,19.8,87,1004.9,8.7,7.1,133,30,3
2023-06-13T20:00,19.1,92,1005.7,9.9,7.3,138,28,3
2023-06-13T21:00,18.8,92,1006.1,11.3,8.7,140,24,3
2023-06-13T22:00,18.3,93,1005.8,11.0,8.6,141,20,3
2023-06-13T23:00,17.2,96,1006.0,11.0,8.8,141,20,3
2023-06-14T00:00,17.0,96,1006.4,11.2,9.0,134,18,3
2023-06-14T01:00,16.5,97,1006.1,11.5,9.9,136,16,3
2023-06-14T02:00,16.3,98,1005.4,11.7,10.8,138,15,3
2023-06-14T03:00,16.1,98,1005.2,16.1,13.2,140,15,3
2023-06-14T04:00,16.0,98,1005.6,13.1,12.4,145,16,3
2023-06-14T05:00,16.8,98,1005.7,14.2,13.4,154,16,3
2023-06-14T06:00,18.7,91,1006.2,15.6,14.3,155,16,3
2023-06-14T07:00,19.1,90,1006.5,15.2,13.1,147,22,3
2023-06-14T08:00,20.1,86,1006.5,12.4,11.5,144,28,3
2023-06-14T09:00,20.7,84,1006.5,11.0,9.3,139,31,3
2023-06-14T10:00,21.9,81,1006.8,9.0,8.2,133,33,3
2023-06-14T11:00,21.9,81,1006.3,8.1,7.5,130,37,3
2023-06-14T12:00,21.8,82,1006.0,7.7,6.9,127,37,3
2023-06-14T13:00,22.2,80,1005.7,7.0,6.5,122,36,3
2023-06-14T14:00,22.0,81,1006.0,7.3,6.6,119,36,3
2023-06-14T15:00,22.3,79,1005.9,7.9,7.2,120,36,3
2023-06-14T16:00,21.8,83,1005.8,8.1,7.4,121,35,3
2023-06-14T17:00,21.5,85,1005.9,8.1,7.4,123,34,3
2023-06-14T18:00,21.2,88,1006.6,9.9,8.0,140,32,3
2023-06-14T19:00,20.5,84,1007.2,11.3,9.6,148,26,3
2023-06-14T20:00,19.2,89,1007.7,14.3,11.1,158,22,3
2023-06-14T21:00,18.9,88,1007.9,15.5,11.2,166,19,3
2023-06-14T22:00,19.4,85,1007.7,16.2,11.5,163,19,3
2023-06-14T23:00,19.2,85,1008.7,17.2,12.6,165,20,3
2023-06-15T00:00,17.7,91,1008.8,18.1,13.8,175,20,3
2023-06-15T01:00,16.8,94,1008.5,19.6,15.8,168,20,3
2023-06-15T02:00,16.3,95,1008.4,20.2,17.1,162,21,3
2023-06-15T03:00,16.0,96,1008.7,18.5,18.0,161,21,3
2023-06-15T04:00,16.0,96,1008.9,23.4,19.8,161,22,3
2023-06-15T05:00,17.5,93,1009.5,21.8,17.6,166,22,3
2023-06-15T06:00,19.4,87,1009.6,18.0,16.3,167,23,3
2023-06-15T07:00,20.1,84,1009.7,14.6,12.4,159,24,3
2023-06-15T08:00,21.6,76,1009.7,11.9,11.2,149,28,3
2023-06-15T09:00,22.7,69,1009.7,11.9,11.0,142,34,3
2023-06-15T10:00,23.5,64,1009.5,10.7,10.1,137,39,3
2023-06-15T11:00,24.1,60,1009.2,9.6,8.4,129,43,3
2023-06-15T12:00,24.7,55,1009.1,7.9,7.3,121,43,3
2023-06-15T13:00,25.1,52,1008.7,7.2,6.0,117,44,3
2023-06-15T14:00,25.3,50,1008.4,6.9,5.7,115,44,3
2023-06-15T15:00,25.4,49,1008.5,6.8,5.4,116,44,3
2023-06-15T16:00,25.0,50,1008.4,6.7,5.4,116,43,3
2023-06-15T17:00,24.5,55,1008.5,6.9,6.1,118,41,3
2023-06-15T18:00,23.1,74,1008.7,10.2,7.7,144,35,3
2023-06-15T19:00,23.4,57,1009.2,11.4,9.7,158,28,3
2023-06-15T20:00,20.9,70,1009.8,11.8,10.4,167,24,3
2023-06-15T21:00,19.2,77,1009.9,12.7,12.0,173,23,3
2023-06-15T22:00,18.4,78,1009.3,13.6,11.5,158,23,3
2023-06-15T23:00,17.3,81,1009.6,13.2,11.1,169,23,3
2023-06-16T00:00,16.5,84,1009.6,14.0,12.7,176,22,3
2023-06-16T01:00,15.9,85,1009.6,14.0,11.9,168,22,3
2023-06-16T02:00,15.4,87,1009.5,14.2,12.6,173,22,3
2023-06-16T03:00,14.9,88,1009.7,16.2,14.2,173,22,3
2023-06-16T04:00,14.6,89,1010.4,19.3,17.1,168,21,3
2023-06-16T05:00,16.2,89,1010.6,21.9,17.6,175,21,3
2023-06-16T06:00,20.1,76,1010.7,23.1,17.7,183,21,3
2023-06-16T07:00,21.5,73,1011.0,18.3,17.1,181,24,3
2023-06-16T08:00,22.9,67,1011.1,16.0,14.1,172,32,3
2023-06-16T09:00,24.2,58,1010.8,14.9,13.3,158,38,3
2023-06-16T10:00,25.1,53,1010.6,13.2,11.3,145,48,3
2023-06-16T11:00,25.7,50,1009.8,12.4,10.6,137,52,3
2023-06-16T12:00,26.1,49,1009.6,12.2,10.2,132,54,3
2023-06-16T13:00,26.4,47,1009.1,12.8,10.9,132,55,3
2023-06-16T14:00,26.8,45,1008.7,12.7,10.7,134,56,3
2023-06-16T15:00,26.7,44,1008.2,12.5,10.7,135,56,3
2023-06-16T16:00,26.7,44,1008.1,12.0,10.6,134,55,3
2023-06-16T17:00,26.2,49,1008.1,11.8,10.0,135,55,3
2023-06-16T18:00,24.2,58,1008.8,12.3,10.5,163,48,3
2023-06-16T19:00,22.6,61,1009.0,12.8,11.6,175,38,3
2023-06-16T20:00,21.2,66,1009.6,15.3,13.1,203,35,3
2023-06-16T21:00,19.8,72,1009.9,15.7,13.1,197,29,3
2023-06-16T22:00,18.4,76,1009.9,14.2,12.5,196,25,3
2023-06-16T23:00,17.2,80,1010.0,13.7,12.3,189,25,3
2023-06-17T00:00,16.4,84,1010.3,16.0,13.4,179,26,3
2023-06-17T01:00,15.8,86,1010.1,17.7,14.2,170,26,3
2023-06-17T02:00,15.4,87,1010.0,17.3,14.0,169,26,3
2023-06-17T03:00,15.0,87,1010.0,16.7,13.8,164,26,3
2023-06-17T04:00,14.7,87,1010.0,17.0,13.6,170,26,3
2023-06-17T05:00,16.2,87,1010.3,17.2,15.8,180,26,3
2023-06-17T06:00,20.4,72,1010.6,19.0,17.4,177,25,3
2023-06-17T07:00,22.1,63,1010.9,15.6,13.5,176,32,3
2023-06-17T08:00,23.5,59,1011.0,16.4,14.2,166,43,3
2023-06-17T09:00,24.9,54,1010.9,15.8,13.0,158,57,3
2023-06-17T10:00,26.1,49,1010.6,14.5,12.7,155,61,3
2023-06-17T11:00,27.1,43,1010.5,13.8,11.9,147,62,3
2023-06-17T12:00,27.8,39,1010.1,12.5,9.8,142,62,3
2023-06-17T13:00,28.3,36,1009.7,13.5,11.9,142,62,3
2023-06-17T14:00,28.6,35,1009.6,13.6,11.6,139,63,3
2023-06-17T15:00,28.4,36,1009.2,13.1,11.1,139,63,3
2023-06-17T16:00,28.3,37,1008.9,13.1,11.1,140,62,3
2023-06-17T17:00,27.7,46,1008.9,13.4,10.7,145,61,3
2023-06-17T18:00,25.7,67,1008.9,15.3,11.8,174,53,3
2023-06-17T19:00,23.6,64,1009.2,15.4,13.2,171,36,3
2023-06-17T20:00,21.3,69,1009.6,16.0,13.6,181,32,3
2023-06-17T21:00,19.8,72,1010.2,15.2,13.2,179,28,3
2023-06-17T22:00,18.4,79,1010.4,15.5,13.8,170,26,3
2023-06-17T23:00,17.6,85,1010.5,15.0,13.6,170,26,3
2023-06-18T00:00,17.2,87,1010.6,13.0,11.3,162,26,3
2023-06-18T01:00,17.0,87,1010.4,12.8,11.0,163,26,3
2023-06-18T02:00,16.9,87,1010.5,13.6,12.0,167,26,3
2023-06-18T03:00,16.8,87,1010.6,15.2,12.9,170,25,3
2023-06-18T04:00,16.6,87,1011.0,17.7,13.1,174,25,3
2023-06-18T05:00,17.6,88,1011.2,18.6,15.4,184,25,3
2023-06-18T06:00,21.3,77,1011.6,18.8,16.8,186,25,3
2023-06-18T07:00,23.7,65,1011.9,18.1,15.5,186,25,3
2023-06-18T08:00,25.2,60,1011.9,19.8,16.3,183,34,3
2023-06-18T09:00,26.5,57,1011.9,16.1,14.8,180,41,3
2023-06-18T10:00,27.5,54,1012.0,15.3,12.9,173,56,3
2023-06-18T11:00,28.3,52,1011.8,15.8,13.4,168,62,3
2023-06-18T12:00,29.2,48,1011.3,16.6,13.6,163,63,3
2023-06-18T13:00,29.7,45,1011.0,18.5,14.6,176,63,3
2023-06-18T14:00,29.9,43,1010.7,19.8,15.0,189,63,3
2023-06-18T15:00,29.9,43,1010.5,19.5,14.0,185,62,3
2023-06-18T16:00,29.8,43,1010.1,20.9,15.9,184,61,3
2023-06-18T17:00,29.4,47,1010.1,20.6,15.7,188,51,3
2023-06-18T18:00,27.2,73,1010.0,19.6,16.3,198,42,3
2023-06-18T19:00,25.7,74,1010.0,22.7,18.0,212,31,3
2023-06-18T20:00,23.9,73,1010.8,20.1,16.0,222,29,3
2023-06-18T21:00,22.4,77,1011.1,17.7,13.9,183,29,3
2023-06-18T22:00,21.6,78,1011.4,14.4,11.5,161,29,3
2023-06-18T23:00,21.2,77,1011.3,12.0,10.2,150,29,3
2023-06-19T00:00,21.0,76,1011.5,12.3,9.9,139,28,3
2023-06-19T01:00,20.6,76,1011.4,10.7,9.4,139,29,3
2023-06-19T02:00,20.3,77,1011.8,10.2,9.2,136,28,3
2023-06-19T03:00,19.8,80,1012.0,11.5,9.1,137,28,3
2023-06-19T04:00,19.2,84,1012.0,12.3,9.2,138,28,3
2023-06-19T05:00,19.9,86,1012.2,13.2,9.8,146,27,3
2023-06-19T06:00,22.4,77,1012.3,14.5,10.6,157,27,3
2023-06-19T07:00,23.3,74,1012.7,12.6,10.9,158,29,3
2023-06-19T08:00,24.6,63,1012.8,14.3,10.3,157,35,3
2023-06-19T09:00,26.3,54,1012.4,14.1,11.7,158,41,3
2023-06-19T10:00,27.6,51,1012.8,14.2,12.4,158,48,3
2023-06-19T11:00,28.5,50,1012.5,13.4,11.5,154,54,3
2023-06-19T12:00,29.4,48,1012.2,14.5,12.3,149,57,3
2023-06-19T13:00,30.0,47,1011.8,14.6,12.8,150,57,3
2023-06-19T14:00,30.2,46,1011.1,15.8,12.4,153,57,3
2023-06-19T15:00,30.2,45,1010.6,17.4,11.8,154,56,3
2023-06-19T16:00,30.0,45,1010.6,16.6,12.3,154,51,3
2023-06-19T17:00,29.6,49,1011.0,15.0,10.9,151,46,3
2023-06-19T18:00,27.9,68,1011.1,14.2,10.9,153,35,3
2023-06-19T19:00,26.3,60,1011.0,12.6,10.3,145,29,3
2023-06-19T20:00,24.6,58,1011.6,11.9,9.8,141,29,3
2023-06-19T21:00,23.6,55,1011.7,10.1,8.8,143,27,3
2023-06-19T22:00,22.6,56,1012.3,10.2,8.9,133,28,3
2023-06-19T23:00,21.9,57,1012.3,10.2,8.5,131,26,3
2023-06-20T00:00,21.2,58,1012.4,10.2,8.2,130,27,3
2023-06-20T01:00,20.5,59,1012.3,9.8,8.1,130,25,3
2023-06-20T02:00,19.8,61,1012.1,9.6,8.2,129,23,3
2023-06-20T03:00,19.3,62,1012.0,10.0,8.5,128,22,3
2023-06-20T04:00,18.8,66,1012.4,10.3,9.0,133,21,3
2023-06-20T05:00,19.3,71,1012.5,11.3,9.1,140,23,3
2023-06-20T06:00,21.8,68,1013.0,11.2,9.5,152,21,3
2023-06-20T07:00,24.6,60,1013.3,11.7,9.6,158,26,3
2023-06-20T08:00,26.5,49,1013.3,12.0,9.4,144,34,3
2023-06-20T09:00,27.8,44,1013.6,12.6,9.4,142,43,3
2023-06-20T10:00,28.8,41,1013.8,11.5,10.1,143,53,3
2023-06-20T11:00,29.7,40,1013.7,12.6,10.6,141,57,3
2023-06-20T12:00,30.5,39,1012.7,13.0,10.8,138,57,3
2023-06-20T13:00,31.1,39,1013.4,14.4,11.0,136,57,3
2023-06-20T14:00,31.4,38,1012.3,15.6,11.1,133,58,3
2023-06-20T15:00,31.7,38,1012.0,16.5,11.1,130,59,3
2023-06-20T16:00,31.6,39,1011.8,18.0,11.0,131,55,3
2023-06-20T17:00,30.8,50,1011.9,18.9,11.3,141,49,3
2023-06-20T18:00,29.0,64,1012.0,19.3,12.0,164,38,3
2023-06-20T19:00,26.9,70,1012.2,20.9,12.5,174,27,3
2023-06-20T20:00,26.5,66,1012.9,21.6,13.3,162,23,3
2023-06-20T21:00,23.4,78,1013.1,17.0,11.8,162,25,3
2023-06-20T22:00,22.0,81,1013.1,17.6,10.2,155,24,3
2023-06-20T23:00,21.3,80,1013.0,17.9,11.0,144,22,3
2023-06-21T00:00,21.2,76,1012.5,18.9,10.2,133,21,3
2023-06-21T01:00,21.0,72,1013.4,21.2,10.4,131,23,3
2023-06-21T02:00,20.9,69,1013.3,23.7,10.5,129,21,3
2023-06-21T03:00,20.6,68,1013.3,25.6,11.0,127,21,3
2023-06-21T04:00,20.1,71,1013.4,24.0,11.4,128,21,3
2023-06-21T05:00,20.6,75,1013.7,23.7,11.4,135,22,3
2023-06-21T06:00,23.2,68,1013.8,27.5,11.4,139,22,3
2023-06-21T07:00,25.1,57,1014.1,31.1,12.9,147,26,3
2023-06-21T08:00,26.5,51,1014.2,32.0,14.4,148,34,3
2023-06-21T09:00,27.8,47,1014.0,31.0,15.5,145,41,3
2023-06-21T10:00,29.1,45,1014.2,32.3,15.4,141,50,3
2023-06-21T11:00,30.2,44,1013.8,34.3,14.1,138,55,3
2023-06-21T12:00,31.2,43,1013.9,37.2,14.0,135,57,3
2023-06-21T13:00,32.0,42,1013.1,38.0,14.7,133,59,3
2023-06-21T14:00,32.7,42,1012.0,38.5,15.7,135,58,3
2023-06-21T15:00,33.1,41,1011.4,38.7,16.6,136,58,3
2023-06-21T16:00,33.2,42,1011.4,39.1,16.9,138,59,3
2023-06-21T17:00,32.2,52,1012.1,38.8,17.0,141,56,3
2023-06-21T18:00,30.3,59,1012.8,37.4,17.2,156,38,3
2023-06-21T19:00,28.3,70,1013.1,35.8,17.8,158,31,3
2023-06-21T20:00,28.5,63,1013.5,33.3,17.2,173,29,3
2023-06-21T21:00,25.4,75,1013.7,34.1,16.8,174,30,3
2023-06-21T22:00,24.0,79,1013.9,31.8,14.5,178,30,3
2023-06-21T23:00,23.1,82,1014.3,30.4,15.5,173,31,3
2023-06-22T00:00,22.5,82,1014.0,25.0,13.1,160,32,3
2023-06-22T01:00,22.0,80,1014.0,23.6,13.3,159,32,3
2023-06-22T02:00,21.5,78,1014.2,23.1,13.3,150,32,3
2023-06-22T03:00,20.8,77,1014.2,23.5,15.1,154,32,3
2023-06-22T04:00,20.3,79,1014.4,30.4,17.0,158,32,3
2023-06-22T05:00,21.0,82,1014.3,28.7,18.1,177,32,3
2023-06-22T06:00,24.0,71,1014.2,27.5,18.7,172,32,3
2023-06-22T07:00,26.0,65,1014.2,30.9,18.4,178,32,3
2023-06-22T08:00,27.8,60,1014.2,36.7,19.7,187,34,3
2023-06-22T09:00,29.3,57,1014.1,38.7,20.7,188,50,3
2023-06-22T10:00,30.7,53,1014.0,40.9,21.1,187,59,3
2023-06-22T11:00,31.9,49,1013.2,41.5,20.3,165,60,3
2023-06-22T12:00,33.0,45,1012.9,38.6,17.4,160,63,3
2023-06-22T13:00,33.9,41,1011.8,38.3,17.1,151,64,3
2023-06-22T14:00,34.5,38,1011.1,36.8,16.6,147,63,3
2023-06-22T15:00,34.6,38,1011.1,35.0,14.6,148,59,3
2023-06-22T16:00,34.0,43,1010.8,37.5,14.6,145,58,3
2023-06-22T17:00,32.6,55,1010.9,34.9,15.9,144,48,3
2023-06-22T18:00,30.7,59,1010.8,31.4,18.5,151,38,3
2023-06-22T19:00,28.6,73,1010.8,32.1,16.2,161,34,3
2023-06-22T20:00,26.9,71,1010.5,32.6,14.6,162,34,3
2023-06-22T21:00,25.6,69,1010.0,34.4,13.3,134,33,3
2023-06-22T22:00,25.0,64,1010.0,32.5,12.6,115,33,3
2023-06-22T23:00,24.7,59,1009.8,30.9,11.8,113,33,3
2023-06-23T00:00,24.6,57,1009.8,28.5,12.4,110,33,3
2023-06-23T01:00,24.1,55,1009.4,29.9,13.8,111,33,3
2023-06-23T02:00,23.4,55,1009.1,30.6,15.0,115,33,3
2023-06-23T03:00,22.3,59,1008.7,31.1,15.3,125,33,3
2023-06-23T04:00,21.6,65,1009.1,30.9,15.7,134,34,3
2023-06-23T05:00,22.1,68,1010.0,31.3,15.6,138,34,3
2023-06-23T06:00,23.6,69,1010.7,31.2,16.4,133,34,3
2023-06-23T07:00,25.3,66,1010.9,28.9,15.5,131,34,3
2023-06-23T08:00,26.5,63,1010.8,27.7,15.2,130,34,3
2023-06-23T09:00,27.9,59,1010.5,23.5,13.6,132,38,3
2023-06-23T10:00,29.0,55,1010.2,26.5,15.6,131,42,3
2023-06-23T11:00,29.5,53,1009.5,26.4,15.2,131,45,3
2023-06-23T12:00,29.7,53,1009.9,28.6,13.8,134,47,3
2023-06-23T13:00,29.5,54,1010.1,28.1,13.2,137,46,3
2023-06-23T14:00,28.7,57,1009.7,18.8,11.1,131,45,3
2023-06-23T15:00,28.7,57,1010.0,14.7,8.9,132,45,3
2023-06-23T16:00,28.7,57,1010.1,16.2,8.9,140,47,3
2023-06-23T17:00,27.7,62,1010.0,17.3,8.9,149,47,3
2023-06-23T18:00,26.3,69,1009.8,14.9,9.5,155,43,3
2023-06-23T19:00,25.8,77,1010.4,14.1,10.3,166,38,3
2023-06-23T20:00,24.2,88,1011.2,19.2,12.1,186,35,3
2023-06-23T21:00,24.8,81,1011.9,19.5,13.0,190,32,3
2023-06-23T22:00,24.7,81,1012.2,19.4,13.8,193,28,3
2023-06-23T23:00,23.3,85,1011.9,19.4,14.5,194,26,3
2023-06-24T00:00,22.0,87,1012.0,19.7,15.7,187,26,3
2023-06-24T01:00,21.2,84,1011.7,18.5,15.5,179,27,3
2023-06-24T02:00,20.2,88,1012.0,19.0,15.1,168,27,3
2023-06-24T03:00,19.6,90,1012.6,18.4,17.1,169,27,3
2023-06-24T04:00,18.7,93,1013.2,18.1,16.1,169,27,3
2023-06-24T05:00,20.1,92,1013.6,17.3,15.6,183,27,3
2023-06-24T06:00,22.9,76,1014.1,14.9,12.7,166,28,3
2023-06-24T07:00,24.3,67,1014.3,8.9,7.7,157,33,3
2023-06-24T08:00,25.3,63,1014.7,7.5,6.5,154,39,3
2023-06-24T09:00,26.3,58,1014.7,6.6,5.3,150,44,3
2023-06-24T10:00,26.8,52,1014.3,5.9,4.8,145,47,3
2023-06-24T11:00,27.6,46,1014.0,5.4,4.4,142,47,3
2023-06-24T12:00,27.8,43,1013.5,5.0,4.5,142,49,3
2023-06-24T13:00,28.3,41,1013.3,4.4,4.0,138,50,3
2023-06-24T14:00,28.4,40,1012.7,3.8,3.3,137,49,3
2023-06-24T15:00,28.1,41,1012.6,3.1,2.8,133,48,3
2023-06-24T16:00,27.6,43,1012.2,2.9,2.6,132,45,3
2023-06-24T17:00,26.8,48,1012.3,3.2,2.6,132,40,3
2023-06-24T18:00,25.7,54,1012.5,3.9,2.8,139,37,3
2023-06-24T19:00,24.4,55,1012.8,4.9,4.1,140,35,3
2023-06-24T20:00,22.9,65,1013.3,6.3,4.8,147,31,3
2023-06-24T21:00,21.7,70,1014.0,7.8,6.5,146,26,3
2023-06-24T22:00,21.0,74,1014.1,8.6,6.8,149,22,3
2023-06-24T23:00,20.4,79,1014.2,9.5,7.8,156,19,3
2023-06-25T00:00,20.3,81,1014.1,10.2,7.6,153,20,3
2023-06-25T01:00,21.0,76,1014.0,10.1,8.2,156,17,3
2023-06-25T02:00,20.5,78,1013.7,9.9,8.6,157,15,3
2023-06-25T03:00,19.1,84,1013.6,10.9,9.0,161,14,3
2023-06-25T04:00,18.3,87,1013.8,12.7,9.3,167,13,3
2023-06-25T05:00,19.8,84,1014.1,13.9,9.9,169,13,3
2023-06-25T06:00,22.5,70,1014.2,11.6,9.9,178,17,3
2023-06-25T07:00,23.9,67,1014.1,8.8,6.8,159,26,3
2023-06-25T08:00,25.0,60,1014.0,7.9,5.6,140,32,3
2023-06-25T09:00,26.1,55,1013.8,7.1,5.3,135,37,3
2023-06-25T10:00,26.9,51,1013.1,7.6,5.3,134,39,3
2023-06-25T11:00,27.6,48,1013.2,7.8,5.2,132,40,3
2023-06-25T12:00,28.0,46,1012.9,7.7,5.2,130,41,3
2023-06-25T13:00,28.3,44,1012.4,7.4,5.1,130,41,3
2023-06-25T14:00,28.5,43,1011.9,7.1,5.2,130,41,3
2023-06-25T15:00,28.4,43,1011.5,7.2,5.3,131,42,3
2023-06-25T16:00,28.2,43,1011.0,7.5,5.6,132,42,3
2023-06-25T17:00,27.6,46,1010.9,7.5,5.7,134,41,3
2023-06-25T18:00,26.4,52,1010.6,8.2,6.5,139,36,3
2023-06-25T19:00,24.7,56,1010.9,10.3,7.5,153,32,3
2023-06-25T20:00,23.2,60,1011.2,10.2,8.4,157,27,3
2023-06-25T21:00,21.8,65,1011.4,9.3,8.5,153,25,3
2023-06-25T22:00,20.7,70,1011.5,8.7,7.8,151,23,3
2023-06-25T23:00,19.7,76,1011.4,8.4,7.2,149,24,3
2023-06-26T00:00,19.3,78,1011.4,10.0,7.4,148,23,3
2023-06-26T01:00,18.7,80,1011.2,8.1,6.9,147,26,3
2023-06-26T02:00,18.7,79,1011.2,8.6,6.7,143,24,3
2023-06-26T03:00,18.1,81,1011.3,8.9,6.6,143,22,3
2023-06-26T04:00,17.7,83,1011.5,9.5,7.1,146,20,3
2023-06-26T05:00,18.6,87,1011.6,11.1,8.3,162,17,3
2023-06-26T06:00,22.8,71,1011.9,13.3,10.1,175,17,3
2023-06-26T07:00,24.9,56,1012.0,13.2,8.7,180,26,3
2023-06-26T08:00,26.5,49,1011.7,11.6,7.6,161,36,3
2023-06-26T09:00,27.8,45,1011.9,10.2,6.9,145,45,3
2023-06-26T10:00,28.7,44,1011.5,9.6,8.0,141,52,3
2023-06-26T11:00,29.7,42,1011.4,9.1,7.9,138,55,3
2023-06-26T12:00,30.4,40,1011.0,9.0,8.0,138,57,3
2023-06-26T13:00,31.0,37,1010.7,9.2,8.2,138,57,3
2023-06-26T14:00,31.3,36,1010.3,9.5,8.1,138,55,3
2023-06-26T15:00,31.4,35,1009.9,9.8,8.2,139,55,3
2023-06-26T16:00,31.2,37,1009.2,9.8,8.2,139,54,3
2023-06-26T17:00,30.4,44,1009.1,9.7,8.4,140,52,3
2023-06-26T18:00,28.9,52,1009.2,11.8,9.0,157,45,3
2023-06-26T19:00,27.2,55,1009.3,13.7,10.5,170,35,3
2023-06-26T20:00,25.4,60,1009.4,12.8,10.9,167,34,3
2023-06-26T21:00,24.1,66,1009.6,13.1,10.0,166,29,3
2023-06-26T22:00,22.8,73,1010.1,13.2,9.7,164,26,3
2023-06-26T23:00,21.6,80,1009.9,13.4,10.1,165,25,3
2023-06-27T00:00,20.9,84,1009.6,13.4,10.8,163,22,3
2023-06-27T01:00,20.5,87,1009.6,13.4,10.4,164,18,3
2023-06-27T02:00,20.3,87,1009.2,12.5,10.0,165,18,3
2023-06-27T03:00,20.2,86,1008.9,11.4,9.6,164,18,3
2023-06-27T04:00,19.9,87,1008.9,11.8,10.4,165,18,3
2023-06-27T05:00,20.9,87,1008.9,13.2,10.4,178,18,3
2023-06-27T06:00,24.5,76,1009.2,12.9,11.0,179,19,3
2023-06-27T07:00,26.5,66,1009.3,13.1,11.9,179,26,3
2023-06-27T08:00,27.9,62,1009.0,13.1,11.9,177,38,3
2023-06-27T09:00,29.3,58,1008.8,13.3,12.1,172,48,3
